id;created_at;text;retweet_count;favorite_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263402256432586752;2020-05-21 09:32:25;1- MAIOR APREENSÃO DA HISTÓRIA DO BRASIL: @policiafederal e @PRFBrasil fazem a maior apreensão de drogas chegando perto de 30 toneladas de maconha em Tacuru/MS. Já em Maravilha/SC,foram apreendidas cerca de 2 toneladas de maconha. @JusticaGovBR @AmendoncaMJSP https://t.co/pmNmRyJ86M;7340;39504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263203228436611077;2020-05-20 20:21:33;3. Pesquisas para testes de diagnósticos focando em equipamentos e insumos nacionais para exames em massa. @Astro_Pontes4. Estas estratégias visam econonomia e valorizacão do mercado nacional. @tvbrasilgov. Link no youtube: https://t.co/H4NVgLY4fS;1551;10037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1263203006683779072;2020-05-20 20:20:40;""- @govbr libera recursos ao @mctic para cerca de 100 projetos:1. Internet ( interligando 16.000 unidades básicas de saúde de todo país","também as de localidades mais isoladas);2. Testes em andamento de medicamento no combate ao covid-19 e outras epidemias; https://t.co/gckMhtHxXx"";3318;18094",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263138765314371584;2020-05-20 16:05:24;@Astro_Pontes @minsaude @MinEconomia @mctic @abdi_digital @govbr @secomvc 🇧🇷🇧🇷;361;5425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263130475167657984;2020-05-20 15:32:27;- Ainda não existe comprovação científica,mas sendo monitorada e usada no Brasil e no mundo. Contudo,estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”- Deus abençoe o nosso Brasil. https://t.co/E0cu23id8g;5987;33621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263130208967766024;2020-05-20 15:31:24;O @minsaude divulga orientações para tratamento da Covid-19,onde a Cloroquina pode ser ministrada em casos leves,com recomendação médica e autorização do próprio paciente/família.;9170;50193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263127141966843904;2020-05-20 15:19:13;- Mais informações diárias: https://t.co/v9ZiDGJXZc;2643;15682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263105949725794309;2020-05-20 13:55:00;11- Mais de 800 serviços gratuitos ou liberados estão acessíveis na plataforma Todos por Todos,no portal do Governo Federal. @MinEconomia;1477;9180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263105350850379777;2020-05-20 13:52:37;9- Esta semana,foram repatriados 147 brasileiros do México,sendo 82 estudantes intercambistas. Já foram repatriados 22.318 brasileiros. @ItamaratyGovBr10- Até 16 de maio,89.672 mil pessoas já se recuperaram da Covid-19. @minsaude;1379;9245,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263104994888298496;2020-05-20 13:51:12;8- Até hoje,o Governo Federal preservou mais de 7,5 milhões de empregos com o Programa Emergencial de Manutenção de Emprego e da Renda.;1048;5273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263104889565020162;2020-05-20 13:50:47;7- O Governo Federal destaca a Iniciativa + Manutenção de Respiradores,rede voluntária formada pelo SENAI e por grandes indústrias. Saiba onde estão os 39 pontos que recebem esses equipamentos para conserto no site do Portal da Indústria.;644;2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263104700880023554;2020-05-20 13:50:02;6- O Governo Federal apoia iniciativas para ampliar a produção nacional de respiradores. Até hoje,12 empresas passaram a fabricar ventiladores pulmonares no País,4 delas com produção 100% nacional.;679;2916,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263104578624425984;2020-05-20 13:49:33;4- Desde o começo da pandemia,o Governo Federal já distribuiu 101,8 milhões de medicamentos,testes e EPIs para estados e municípios.5- O @govbr já habilitou 3,8 mil leitos de UTI para tratamento exclusivo de pacientes com a Covid-19.;667;2858,,,,,,,,,,,,,,,,,,,,,,,,,,
1263104445304340482;2020-05-20 13:49:01;2- Chegaram mais 30 toneladas de EPIs adquiridos pelo Governo Federal. São mais 6,5 milhões de máscaras cirúrgicas de 3 camadas.3- Ao todo,o Governo Federal comprou 240 milhões de máscaras de diversos tipos com investimento de R$ 694,3 milhões. @minsaude;745;3143,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263104320792231942;2020-05-20 13:48:32;DESDE O INÍCIO,MAIS E MAIS AÇÕES DO @govbr DIVULGADAS DIARIAMENTE NAS REDES SOCIAIS: CENTRO DE OPERAÇÕES DO COMITÉ DE CRISE DA COVID-19 E DESTAQUES MINISTERIAIS:1- Iniciado pagamento da 2a parcela do Auxílio de R$600 nesta segunda-feira (18). Mais informações @MinCidadania;3672;20719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263103483047182336;2020-05-20 13:45:12;@MinEconomia https://t.co/HDft39ukL1;477;2560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263101363506106368;2020-05-20 13:36:47;@exercitooficial 🇧🇷;371;4711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263092841565356032;2020-05-20 13:02:55;@MaceloCr7 Forte abraço,Marcelo!;83;2621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263091781782122496;2020-05-20 12:58:42;Regina Duarte relatou que sente falta de sua família,mas para que ela possa continuar contribuindo com o Governo e a Cultura Brasileira assumirá,em alguns dias,a Cinemateca em SP. Nos próximos dias,durante a transição,será mostrado o trabalho já realizado nos últimos 60 dias https://t.co/79CyrQY1uI;8950;56779,,,,,,,,,,,,,,,,,,,,,,,,,
1263084148035649538;2020-05-20 12:28:22;- Alvorada 20/05/2020 (8:30AM). Link no youtube: https://t.co/SexzcDMqYY;1718;10070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263066064981831683;2020-05-20 11:16:31;https://t.co/AUFXtFpuiv;1105;6650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263050326006956032;2020-05-20 10:13:58;- Dias difíceis. Lamentamos os que nos deixaram.- Hoje teremos novo protocolo sobre a Cloroquina pelo @minsaude . - Uma esperança,como relatado por muitos que a usaram.- Que Deus abençoe o nosso Brasil. https://t.co/27VAHEBp0z;8331;46539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262930140876677121;2020-05-20 02:16:24;RT @conexaopolitica: Colunista da Folha diz que “chegou a hora de regular as mídias sociais” https://t.co/8h2O65Wfgj;2931;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262837627658657793;2020-05-19 20:08:47;5- Nova lista de redução tarifária inclui mais de 80 medicamentos considerados essenciais pelos municípios brasileiros no enfrentamento do covid-19. No total,são 509 produtos com imposto de importação zerados. @MinEconomia . Detalhes:  https://t.co/IH8nKWu8fU;1553;9773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262837521702100999;2020-05-19 20:08:22;4- Governo Federal entrega mais 464 novas moradias populares em SP e MG. Cerca de 2 mil pessoas com baixa renda nos municípios de São Paulo (SP) e Conquista (MG) estão recebendo seus imóveis. @mdregional_br;1621;11267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262837414902534144;2020-05-19 20:07:56;3- O @MinCidadania disponibilizou curso de capacitação online para equipes que aderiram recentemente ao Programa Criança Feliz. A ampliação do Projeto premiado mundialmente leva noções de saúde e educação às casas dos mais humildes. 31 novos municípios,sendo 2.927 no Brasil.;898;5242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262836684900761603;2020-05-19 20:05:02;2- O @JusticaGovBR @AmendoncaMJSP divulga resultados iniciais de operações da @policiafederal e @PRFBrasil no combate a exploração sexual. Mapeados 116 pontos em 9 estados e DF,resgate de crianças,mandados de busca e apreensão e criminosos presos em AP e MG.;936;4648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262835432670314500;2020-05-19 20:00:04;1.2. O programa reúne comandos conjuntos dos estados de RO,PA e MT: 3.815 militares,440 agentes,110 viaturas,20 embarcações e 12 aeronaves integram as ações.  @DefesaGovBr;1155;6425,,,,,,,,,,,,,,,,,,,,,,,,,,
1262835289451528192;2020-05-19 19:59:30;1.1- Desde o início da semana passada,o @govbr trabalha em ações preventivas e repressivas contra os crimes ambientais na Amazônia Legal. Quase 10.000 m cúbicos de madeira já foram apreendidos por militares e agentes de órgãos governamentais durante a Operação Verde Brasil 2.;5313;30886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262765261142327296;2020-05-19 15:21:13;@Ivanavanab Meus parabéns,Ivana! Um forte abraço!;150;2086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262753784528175105;2020-05-19 14:35:37;- Bate papo no Alvorada (19/05/2020). https://t.co/x4Pv2MUO95;2321;14063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262750995383115778;2020-05-19 14:24:32;@TerezaCrisMS @jornaldarecord Forte abraço,Ministra!;582;9098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262722566982074370;2020-05-19 12:31:34;- Mário Frias e a Cultura. https://t.co/xfEu0ruMDI;2673;15542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1262543942945570817;2020-05-19 00:41:47;""L- R$ 5 bilhões liberados para o setor de turismo; @MTurismoM- Projeção do valor bruto da produção agropecuária (VBP) deve atingir R$ 697 bilhões em 2020","a maior dos últimos 31 anos; @Mapa_Brasil @TerezaCrisMS"";1717;11560",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1262543809470177280;2020-05-19 00:41:15;""J- 80% das famílias mais vulneráveis têm acesso garantido a pelo menos um dos benefícios sociais criado pelo @govbr durante o momento de crise;K- Mais de 7","2 milhões de empregos preservados com o BEM- O Programa Emergencial do Governo Federal; @MinEconomia"";1700;12256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1262543583833440261;2020-05-19 00:40:21;""H- R$ 16","5 milhões liberados para encaminhamento de obras de saneamento em 15 estados do Brasil; @mdregional_brI- Contato diário e video conferências com os maiores empregadores do Brasil para receber informações e medidas sobre a situação do Brasil;"";883;4292",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1262543455848464384;2020-05-19 00:39:51;""F- Entrega de mais de 45 mil cestas básicas a indígenas de todo Brasil no período de comércio fechado por governadores e prefeitos;G- R$ 12","7 bilhões destinados ao programa benefício emergencial para a preservação de renda e emprego; @MinEconomia"";794;3688",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1262543342828769283;2020-05-19 00:39:24;""D- R$ 1","2 bilhão liberados para ações voltadas às pessoas em situação de rua; @DHumanosBrasil@DamaresAlvesE- Mais de R$ 721 milhões garantidos para cerca de 105 escolas públicas durante a crise; @MEC_Comunicacao"";728;3282",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1262543127849717763;2020-05-19 00:38:33;""B- R$ 2 bilhões em aprovações da linha emergencial do @bndes para pequenas empresas;C- R$ 60 milhões do Programa Novos Caminhos liberados para criar 122 vagas de cursos profissionalizantes online gratuitos; @MEC_Comunicacao @AbrahamWeint"";809;3818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1262542730066112512;2020-05-19 00:36:58;""- DIVULGAÇÃO DE AÇÕES DIÁRIAS DO @govbr (Segunda semana de maio):A- R$ 250 bilhões liberados para cobrir os descontos do Programa tarifa social que garantem desconto para famílias de baixa renda na conta de luz;  @Minas_Energia"";4811;26902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262415323946508289;2020-05-18 16:10:42;O Governo Federal zera impostos sobre medicamentos em teste para Covid-19. A isenção da alíquota do Imposto de Importação versa sobre mais de 100 medicamentos,como antirretrovirais e antivirais,afim de facilitar leques de estudos no combate ao vírus. Detalhes @MinEconomia;8083;44453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262411349017141250;2020-05-18 15:54:54;@AiltonBenedito 🇧🇷👍;808;11512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262391307890315266;2020-05-18 14:35:16;O @govbr PROPÔS INICIALMENTE AUXÍLIO DE R$200,SOLICITADO AUMENTO PARA R$ 500 PELO CONGRESSO. APÓS CÁLCULOS,O AUMENTO FOI PARA R$600. HOJE,O AUXÍLIO ALCANÇOU MAIS DE 55 MILHÕES DE BRASILEIROS. OBVIAMENTE HÁ A BUSCA  RÁPIDA DA MELHORA DO ATENDIMENTO DIANTE DA GIGANTESCA DEMANDA.;2029;13130,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262372516640718856;2020-05-18 13:20:36;2 - O Programa BEM preservou 7.5 mi de empregos - devendo chegar a 24 mi - e todos os demais,como o BPC,por exemplo. No total são 119 mi atendidos para enfrentar o momento devido as medidas extremas tomadas por alguns governadores,prefeitos e a crise mundial atravessada.;2329;15773,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262371967375683584;2020-05-18 13:18:25;1 - Anunciado o calendário da 2ª parcela do Auxilio de R$ 600,chegando a 59 milhões de pessoas. Parte da grande rede de proteção social montada pelo @govbr em 45 dias.. Calendário da segunda parcela: https://t.co/hLgNEShZVO. @MinCidadania;4506;26747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1262340597022588928;2020-05-18 11:13:46;""- O """"crime"""" da discordância.- Mais que resistir","vencer.. Link no YouTube: https://t.co/zWcnSFL3Zh"";5176;24602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262313428980576256;2020-05-18 09:25:48;- A dificuldade do Governador de Minas Gerais para pagar servidores e repassar recursos para os outros Poderes. https://t.co/xIl50VCPgc;4351;26490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262124868247707649;2020-05-17 20:56:32;https://t.co/CyJFMC8Vs4;8142;38948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262052230536073216;2020-05-17 16:07:54;- A população quer trabalhar para colocar comida nas mesas das casa de suas famílias.;5261;29928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262042683486371840;2020-05-17 15:29:58;AO VIVO: devido a problemas constantes em nossas lives no Facebook,nos acompanhe no YouTube. https://t.co/kRkGt8R4w0;3033;19694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262040817767768065;2020-05-17 15:22:33;https://t.co/kRkGt8R4w0;3818;21812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261985136654127105;2020-05-17 11:41:17;- Gilberto Barros denuncia a onda de desemprego em massa,mortes,saques,extrema pobreza e definhamento da sociedade diante de medidas autoritárias de alguns governadores:. Link no youtube: https://t.co/lophgTYdF0;5835;25369,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261968133268606977;2020-05-17 10:33:43;Satisfação em poder cooperar com a Guatemala no combate aos seus incêndios florestais. Falei por telefone com o Presidente  Alejandro Giammattei e combinamos de trocar visitas em breve. Combate ao crime e DEFESA DA LIBERDADE em toda a América Latina são prioridades que nos unem.;7522;54300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261835914499756032;2020-05-17 01:48:20;7- Em Roraima,as equipes do @DNIToficial e do @exercitooficial trabalham em ritmo acelerado nas obras de pavimentação da BR-432/RR. Entre os serviços realizados está a execução da capa de rolamento. Acompanhe um pouco da atuação dos profissionais no trecho: https://t.co/LQAaTf3f0z;1415;8309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261834031307636741;2020-05-17 01:40:51;6- Estrada nova no Sul. Pavimentação da BR-285/SC,Serra da Rocinha,com 75% de obra concluída. Rodovia aguardada há 40 anos. Parte da fronteira Argentina,corta norte do RS e desemboca na BR-101/SC. Conclusão vai gerar corredor bioceânico integrando Chile,Argentina e Brasil. https://t.co/y2RPJXrHty;1637;9622,,,,,,,,,,,,,,,,,,,,,,,,,,
1261831675459375105;2020-05-17 01:31:29;5- Ação no posto de pesagem veicular de Tanguá/RJ. Distribuição de kits de higiene,proteção e alimentação aos caminhoneiros do Brasil. https://t.co/vVgVzLgmAp;918;4422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261831336769343488;2020-05-17 01:30:09;4- As obras do @DNIToficial na BR-381/MG,em Minas Gerais,seguem a todo vapor. Na última semana,equipes especializadas executaram detonação de rochas no lote 3.1,em Antônio Dias. Esta é uma das etapas para abertura de novas pistas. @tarcisiogdf https://t.co/lysQrv2awC;817;3807,,,,,,,,,,,,,,,,,,,,,,,,,,
1261830139123576836;2020-05-17 01:25:23;3- Uma semana após assinada a ordem de serviço do @MInfraestrutura,o @exercitooficial e o @DNIToficial já iniciaram retomada das obras na BR-230/Paraíba: construção de terceira faixa,viadutos,passarelas e marginais no trecho Cabedelo e João Pessoa. https://t.co/mA0CsZ4wW2;903;4202,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261828859336458240;2020-05-17 01:20:18;2- Seguem as obras nos aeroportos do Brasil. Com um bom planejamento,ganha-se tempo,eficiência,redução de custos e geração de empregos. Esta semana,ocorre a recomposição de pavimento dos Aeroportos de Goiânia/GO e Joinville/SC e em breve em Congonhas/SP. @MInfraestrutura https://t.co/htPQzuhZrH;1174;5937,,,,,,,,,,,,,,,,,,,,,,,,,,
1261827826539470848;2020-05-17 01:16:12;1- As obras de duplicação da BR-101/Sergipe continuam! As equipes executam serviços de pavimento rígido. As obras de duplicação  são uma prioridade para o Governo Federal. A previsão do @DNIToficial é liberar mais 20 quilômetros na rodovia até o fim do ano. https://t.co/tHnt03Aq32;4689;26912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261791902208311296;2020-05-16 22:53:27;https://t.co/9hfi9Ra6KP;3693;18091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261787307381796877;2020-05-16 22:35:11;- @JusticaGovBR @AMendoncaAGU @policiafederal https://t.co/0xGGoQEdRx;5269;24749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261749547233050624;2020-05-16 20:05:08;- @conexaopolitica https://t.co/j2YdvqglCo;10662;46676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261735056403566593;2020-05-16 19:07:34;RT @jrguzzofatos: “No mundo todo estão fazendo como aqui no Brasil”,dizem dez entre dez adeptos do “fique em casa”. Pois é justamente esse…;2631;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261668046785085441;2020-05-16 14:41:17;- Governador decidindo sobre sua LIBERDADE. https://t.co/HDcfa9VbAb;12912;50831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261632430634602496;2020-05-16 12:19:46;- O desemprego,a fome e a miséria será o futuro daqueles que apoiam a tirania do isolamento total. https://t.co/3xniiWMdmM;9056;40728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261585916889571335;2020-05-16 09:14:56;- Uma aula para toda a vida.- Como conseguir a sonhada imunidade. https://t.co/AnPahm3QZz;5039;23940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261403357492609024;2020-05-15 21:09:30;-Palácio do Planalto (15/05) 17:40 https://t.co/RCxrdOASmI;6242;35356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261250603361218561;2020-05-15 11:02:31;H- Estas e inúmeras outras medidas são publicadas diariamente desde o início em nossas redes sociais. Para maiores detalhamentos e informações basta acessar as informações anteriores e redes sociais do @govbr .;2573;18073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261250414399414273;2020-05-15 11:01:46;G- Neste momento,o Governo Federal investe duas vezes mais em saúde que a maioria dos países emergentes e proporcionalmente e mais que grande parte dos países ricos do mundo. @ministeriodaeconomia;3053;19856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261250298665984001;2020-05-15 11:01:18;F- Extinção de tributos,diminuição de juros e negociações de dívidas são mais atitudes tomadas pelo @govbr para garantir o mínimo de respiro ao brasileiro sufocado por restrições,muitas vezes injustificáveis.;1926;10151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1261250142331691010;2020-05-15 11:00:41;""E- Programa de manutenção Emprego e da Renda atinge cerca de 36","2 milhões de pessoas. O Brasileiro quer trabalhar para manter sua dignidade e colocar a comida na mesa de sua casa para sua família; @MinEconomia"";1550;7955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
